date,matchup,bet_home,won,pnl
2024-12-01,NYK vs NOP,False,True,271.0
2024-12-01,UTA vs LAL,False,True,280.0
2024-12-01,TOR vs MIA,False,True,289.0
2024-12-01,CLE vs BOS,False,True,298.0
2024-12-01,SAC vs SAS,False,True,307.0
2024-12-01,BKN vs ORL,False,True,316.0
2024-12-01,HOU vs OKC,False,True,325.0
2024-12-01,LAC vs DEN,False,True,334.0
2024-12-01,Brooklyn Nets vs Orlando Magic,True,False,324.0
2024-12-01,POR vs DAL,False,True,333.0
2024-12-01,Detroit Pistons vs Philadelphia 76ers,True,False,323.0
2024-12-01,Milwaukee Bucks vs Washington Wizards,True,True,332.0
2024-12-01,Phoenix Suns vs Golden State Warriors,True,True,341.0
2024-12-01,MEM vs IND,False,True,350.0
2024-12-01,New York Knicks vs New Orleans Pelicans,True,True,359.0
2024-12-01,Toronto Raptors vs Miami Heat,True,True,368.0
2024-12-01,Memphis Grizzlies vs Indiana Pacers,True,True,377.0
2024-12-01,Utah Jazz vs Dallas Mavericks,True,False,367.0
2024-12-01,Cleveland Cavaliers vs Boston Celtics,True,True,376.0
2024-12-02,Portland Trail Blazers vs Dallas Mavericks,True,False,-10.0
2024-12-02,MIN vs LAL,False,True,-1.0
2024-12-02,LA Clippers vs Denver Nuggets,True,True,8.0
2024-12-02,BOS vs MIA,False,True,17.0
2024-12-02,Houston Rockets vs Oklahoma City Thunder,True,True,26.0
2024-12-02,ATL vs NOP,False,True,35.0
2024-12-02,Utah Jazz vs Los Angeles Lakers,True,False,25.0
2024-12-02,Sacramento Kings vs San Antonio Spurs,True,False,15.0
2024-12-02,CHI vs BKN,False,True,24.0
2024-12-03,Chicago Bulls vs Brooklyn Nets,True,True,33.0
2024-12-03,Minnesota Timberwolves vs Los Angeles Lakers,True,True,42.0
2024-12-03,TOR vs IND,False,True,51.0
2024-12-03,PHX vs SAS,False,True,60.0
2024-12-03,Atlanta Hawks vs New Orleans Pelicans,True,True,69.0
2024-12-03,Boston Celtics vs Miami Heat,True,True,78.0
2024-12-03,CHA vs PHI,False,True,87.0
2024-12-03,OKC vs UTA,False,True,96.0
2024-12-03,DET vs MIL,False,True,105.0
2024-12-03,LAC vs POR,False,True,114.0
2024-12-03,CLE vs WAS,False,True,123.0
2024-12-03,DEN vs GSW,False,True,132.0
2024-12-03,DAL vs MEM,False,True,141.0
2024-12-03,NYK vs ORL,False,True,150.0
2024-12-03,SAC vs HOU,False,True,159.0
2024-12-04,Charlotte Hornets vs Philadelphia 76ers,True,False,149.0
2024-12-04,Toronto Raptors vs Indiana Pacers,True,True,158.0
2024-12-04,New York Knicks vs Orlando Magic,True,True,167.0
2024-12-04,LAC vs MIN,False,True,176.0
2024-12-04,Detroit Pistons vs Milwaukee Bucks,True,False,166.0
2024-12-04,Cleveland Cavaliers vs Washington Wizards,True,True,175.0
2024-12-04,Dallas Mavericks vs Memphis Grizzlies,True,True,184.0
2024-12-04,MIL vs ATL,False,True,193.0
2024-12-04,BKN vs IND,False,True,202.0
2024-12-04,PHI vs ORL,False,True,211.0
2024-12-04,Sacramento Kings vs Houston Rockets,True,True,220.0
2024-12-04,BOS vs DET,False,True,229.0
2024-12-04,LA Clippers vs Portland Trail Blazers,True,True,238.0
2024-12-04,Phoenix Suns vs San Antonio Spurs,True,True,247.0
2024-12-04,Oklahoma City Thunder vs Utah Jazz,True,True,256.0
2024-12-04,Denver Nuggets vs Golden State Warriors,True,True,265.0
2024-12-04,MIA vs LAL,False,True,274.0
2024-12-05,Milwaukee Bucks vs Atlanta Hawks,True,False,264.0
2024-12-05,SAS vs CHI,False,True,273.0
2024-12-05,Miami Heat vs Los Angeles Lakers,True,True,282.0
2024-12-05,TOR vs OKC,False,True,291.0
2024-12-05,Brooklyn Nets vs Indiana Pacers,True,True,300.0
2024-12-05,NOP vs PHX,False,True,309.0
2024-12-05,Philadelphia 76ers vs Orlando Magic,True,False,299.0
2024-12-05,LA Clippers vs Minnesota Timberwolves,True,False,289.0
2024-12-05,GSW vs HOU,False,True,298.0
2024-12-05,Boston Celtics vs Detroit Pistons,True,True,307.0
2024-12-05,NYK vs CHA,False,True,316.0
2024-12-05,CLE vs DEN,False,True,325.0
2024-12-05,MEM vs SAC,False,True,334.0
2024-12-05,WAS vs DAL,False,True,343.0
2024-12-06,Cleveland Cavaliers vs Denver Nuggets,True,True,352.0
2024-12-06,POR vs UTA,False,True,361.0
2024-12-06,SAS vs SAC,False,True,370.0
2024-12-06,Golden State Warriors vs Houston Rockets,True,True,379.0
2024-12-06,Memphis Grizzlies vs Sacramento Kings,True,True,388.0
2024-12-06,New Orleans Pelicans vs Phoenix Suns,True,True,397.0
2024-12-06,PHI vs ORL,False,True,406.0
2024-12-06,San Antonio Spurs vs Chicago Bulls,True,False,396.0
2024-12-06,Washington Wizards vs Dallas Mavericks,True,False,386.0
2024-12-06,New York Knicks vs Charlotte Hornets,True,True,395.0
2024-12-06,GSW vs MIN,False,True,404.0
2024-12-06,ATL vs LAL,False,True,413.0
2024-12-06,BOS vs MIL,False,True,422.0
2024-12-06,CHI vs IND,False,True,431.0
2024-12-06,Toronto Raptors vs Oklahoma City Thunder,True,False,421.0
2024-12-07,Portland Trail Blazers vs Utah Jazz,True,False,411.0
2024-12-07,WAS vs DEN,False,True,420.0
2024-12-07,NYK vs DET,False,True,429.0
2024-12-07,MIA vs PHX,False,True,438.0
2024-12-07,CHA vs CLE,False,True,447.0
2024-12-07,TOR vs DAL,False,True,456.0
2024-12-07,Atlanta Hawks vs Los Angeles Lakers,True,True,465.0
2024-12-07,NOP vs OKC,False,True,474.0
2024-12-07,Philadelphia 76ers vs Orlando Magic,True,True,483.0
2024-12-07,Charlotte Hornets vs Cleveland Cavaliers,True,False,473.0
2024-12-07,BOS vs MEM,False,True,482.0
2024-12-07,San Antonio Spurs vs Sacramento Kings,True,False,472.0
2024-12-07,Golden State Warriors vs Minnesota Timberwolves,True,False,462.0
2024-12-07,Chicago Bulls vs Indiana Pacers,True,False,452.0
2024-12-07,Boston Celtics vs Milwaukee Bucks,True,True,461.0
2024-12-08,Brooklyn Nets vs Milwaukee Bucks,True,False,451.0
2024-12-08,Chicago Bulls vs Philadelphia 76ers,True,False,441.0
2024-12-08,Washington Wizards vs Denver Nuggets,True,True,450.0
2024-12-08,Orlando Magic vs Phoenix Suns,True,True,459.0
2024-12-08,New Orleans Pelicans vs Oklahoma City Thunder,True,False,449.0
2024-12-08,Boston Celtics vs Memphis Grizzlies,True,False,439.0
2024-12-08,Toronto Raptors vs Dallas Mavericks,True,False,429.0
2024-12-08,Miami Heat vs Cleveland Cavaliers,True,True,438.0
2024-12-08,GSW vs MIN,False,True,447.0
2024-12-08,Indiana Pacers vs Charlotte Hornets,True,False,437.0
2024-12-08,Miami Heat vs Phoenix Suns,True,True,446.0
2024-12-08,ORL vs PHX,False,True,455.0
2024-12-08,SAS vs NOP,False,True,464.0
2024-12-08,Atlanta Hawks vs Denver Nuggets,True,False,454.0
2024-12-08,New York Knicks vs Detroit Pistons,True,False,444.0
2024-12-08,LAL vs POR,False,True,453.0
2024-12-08,WAS vs MEM,False,True,462.0
2024-12-08,CHI vs PHI,False,True,471.0
2024-12-08,MIA vs CLE,False,True,480.0
2024-12-08,BKN vs MIL,False,True,489.0
2024-12-08,SAC vs UTA,False,True,498.0
2024-12-08,IND vs CHA,False,True,507.0
2024-12-08,LAC vs HOU,False,True,516.0
2024-12-08,ATL vs DEN,False,True,525.0
2024-12-09,Washington Wizards vs Memphis Grizzlies,True,False,-10.0
2024-12-09,TOR vs NYK,False,True,-1.0
2024-12-09,Golden State Warriors vs Minnesota Timberwolves,True,True,8.0
2024-12-09,Los Angeles Lakers vs Portland Trail Blazers,True,True,17.0
2024-12-09,LA Clippers vs Houston Rockets,True,False,7.0
2024-12-09,Sacramento Kings vs Utah Jazz,True,True,16.0
2024-12-09,San Antonio Spurs vs New Orleans Pelicans,True,True,25.0
2024-12-10,OKC vs DAL,False,True,34.0
2024-12-10,MIL vs ORL,False,True,43.0
2024-12-10,Toronto Raptors vs New York Knicks,True,False,33.0
2024-12-11,Oklahoma City Thunder vs Dallas Mavericks,True,True,42.0
2024-12-11,HOU vs GSW,False,True,51.0
2024-12-11,NYK vs ATL,False,True,60.0
2024-12-11,Milwaukee Bucks vs Orlando Magic,True,True,69.0
2024-12-12,New York Knicks vs Atlanta Hawks,True,False,59.0
2024-12-12,BOS vs DET,False,True,68.0
2024-12-12,Houston Rockets vs Golden State Warriors,True,True,77.0
2024-12-12,MIA vs TOR,False,True,86.0
2024-12-12,NOP vs SAC,False,True,95.0
2024-12-13,UTA vs PHX,False,True,104.0
2024-12-13,Boston Celtics vs Detroit Pistons,True,True,113.0
2024-12-13,New Orleans Pelicans vs Sacramento Kings,True,False,103.0
2024-12-13,MIN vs LAL,False,True,112.0
2024-12-13,DEN vs LAC,False,True,121.0
2024-12-13,CHI vs CHA,False,True,130.0
2024-12-13,PHI vs IND,False,True,139.0
2024-12-13,CLE vs WAS,False,True,148.0
2024-12-13,POR vs SAS,False,True,157.0
2024-12-13,MEM vs BKN,False,True,166.0
2024-12-13,Miami Heat vs Toronto Raptors,True,True,175.0
2024-12-14,Cleveland Cavaliers vs Washington Wizards,True,True,184.0
2024-12-14,Minnesota Timberwolves vs Los Angeles Lakers,True,True,193.0
2024-12-14,MIL vs ATL,False,True,202.0
2024-12-14,Milwaukee Bucks vs Atlanta Hawks,True,True,211.0
2024-12-14,OKC vs HOU,False,True,220.0
2024-12-14,Philadelphia 76ers vs Indiana Pacers,True,False,210.0
2024-12-14,Chicago Bulls vs Charlotte Hornets,True,True,219.0
2024-12-14,Portland Trail Blazers vs San Antonio Spurs,True,False,209.0
2024-12-14,Memphis Grizzlies vs Brooklyn Nets,True,True,218.0
2024-12-14,Denver Nuggets vs LA Clippers,True,True,227.0
2024-12-14,Utah Jazz vs Phoenix Suns,True,False,217.0
2024-12-15,Washington Wizards vs Boston Celtics,True,False,207.0
2024-12-15,Oklahoma City Thunder vs Houston Rockets,True,True,216.0
2024-12-15,LAL vs MEM,False,True,225.0
2024-12-15,Orlando Magic vs New York Knicks,True,False,215.0
2024-12-15,ORL vs NYK,False,True,224.0
2024-12-15,WAS vs BOS,False,True,233.0
2024-12-15,IND vs NOP,False,True,242.0
2024-12-15,GSW vs DAL,False,True,251.0
2024-12-15,PHX vs POR,False,True,260.0
2024-12-15,SAS vs MIN,False,True,269.0
2024-12-15,Indiana Pacers vs New Orleans Pelicans,True,True,278.0
2024-12-16,SAC vs DEN,False,True,9.0
2024-12-16,Los Angeles Lakers vs Memphis Grizzlies,True,True,18.0
2024-12-16,CHA vs PHI,False,True,27.0
2024-12-16,TOR vs CHI,False,True,36.0
2024-12-16,LAC vs UTA,False,True,45.0
2024-12-16,San Antonio Spurs vs Minnesota Timberwolves,True,False,35.0
2024-12-16,Phoenix Suns vs Portland Trail Blazers,True,True,44.0
2024-12-16,Golden State Warriors vs Dallas Mavericks,True,False,34.0
2024-12-16,BKN vs CLE,False,True,43.0
2024-12-16,DET vs MIA,False,True,52.0
2024-12-17,Brooklyn Nets vs Cleveland Cavaliers,True,False,42.0
2024-12-17,Sacramento Kings vs Denver Nuggets,True,False,32.0
2024-12-17,Toronto Raptors vs Chicago Bulls,True,False,22.0
2024-12-17,LA Clippers vs Utah Jazz,True,True,31.0
2024-12-17,Detroit Pistons vs Miami Heat,True,True,40.0
2024-12-17,Charlotte Hornets vs Philadelphia 76ers,True,False,30.0
2024-12-18,Oklahoma City Thunder vs Milwaukee Bucks,True,False,20.0
2024-12-19,WAS vs CHA,False,True,29.0
2024-12-19,ORL vs OKC,False,True,38.0
2024-12-19,PHX vs IND,False,True,47.0
2024-12-19,SAC vs LAL,False,True,56.0
2024-12-19,MIN vs NYK,False,True,65.0
2024-12-19,TOR vs BKN,False,True,74.0
2024-12-19,SAS vs ATL,False,True,83.0
2024-12-19,POR vs DEN,False,True,92.0
2024-12-19,HOU vs NOP,False,True,101.0
2024-12-19,MEM vs GSW,False,True,110.0
2024-12-19,DAL vs LAC,False,True,119.0
2024-12-19,DET vs UTA,False,True,128.0
2024-12-19,BOS vs CHI,False,True,137.0
2024-12-20,Memphis Grizzlies vs Golden State Warriors,True,True,146.0
2024-12-20,Houston Rockets vs New Orleans Pelicans,True,True,155.0
2024-12-20,Dallas Mavericks vs LA Clippers,True,False,145.0
2024-12-20,Portland Trail Blazers vs Denver Nuggets,True,True,154.0
2024-12-20,Minnesota Timberwolves vs New York Knicks,True,False,144.0
2024-12-20,Toronto Raptors vs Brooklyn Nets,True,False,134.0
2024-12-20,San Antonio Spurs vs Atlanta Hawks,True,True,143.0
2024-12-20,Sacramento Kings vs Los Angeles Lakers,True,False,133.0
2024-12-20,Boston Celtics vs Chicago Bulls,True,False,123.0
2024-12-20,Washington Wizards vs Charlotte Hornets,True,True,132.0
2024-12-20,MIA vs OKC,False,True,141.0
2024-12-20,PHI vs CHA,False,True,150.0
2024-12-20,Orlando Magic vs Oklahoma City Thunder,True,False,140.0
2024-12-20,Detroit Pistons vs Utah Jazz,True,False,130.0
2024-12-20,CLE vs MIL,False,True,139.0
2024-12-20,Phoenix Suns vs Indiana Pacers,True,False,129.0
2024-12-21,Philadelphia 76ers vs Charlotte Hornets,True,True,138.0
2024-12-21,ATL vs MEM,False,True,147.0
2024-12-21,SAS vs POR,False,True,156.0
2024-12-21,PHX vs DET,False,True,165.0
2024-12-21,MIL vs WAS,False,True,174.0
2024-12-21,Cleveland Cavaliers vs Milwaukee Bucks,True,True,183.0
2024-12-21,Miami Heat vs Oklahoma City Thunder,True,False,173.0
2024-12-21,CHI vs BOS,False,True,182.0
2024-12-21,CLE vs PHI,False,True,191.0
2024-12-21,NOP vs NYK,False,True,200.0
2024-12-21,ORL vs MIA,False,True,209.0
2024-12-21,BKN vs UTA,False,True,218.0
2024-12-21,Sacramento Kings vs Los Angeles Lakers,True,False,208.0
2024-12-21,SAC vs LAL,False,True,217.0
2024-12-21,DAL vs LAC,False,True,226.0
2024-12-21,MIN vs GSW,False,True,235.0
2024-12-22,Phoenix Suns vs Detroit Pistons,True,False,225.0
2024-12-22,San Antonio Spurs vs Portland Trail Blazers,True,True,234.0
2024-12-22,New Orleans Pelicans vs New York Knicks,True,False,224.0
2024-12-22,NOP vs DEN,False,True,233.0
2024-12-22,Brooklyn Nets vs Utah Jazz,True,False,223.0
2024-12-22,Sacramento Kings vs Indiana Pacers,True,False,213.0
2024-12-22,Dallas Mavericks vs LA Clippers,True,True,222.0
2024-12-22,Toronto Raptors vs Houston Rockets,True,False,212.0
2024-12-22,SAC vs IND,False,True,221.0
2024-12-22,Atlanta Hawks vs Memphis Grizzlies,True,False,211.0
2024-12-22,Minnesota Timberwolves vs Golden State Warriors,True,False,201.0
2024-12-22,Orlando Magic vs Miami Heat,True,True,210.0
2024-12-22,TOR vs HOU,False,True,219.0
2024-12-22,Chicago Bulls vs Boston Celtics,True,False,209.0
2024-12-22,Milwaukee Bucks vs Washington Wizards,True,True,218.0
2024-12-22,Cleveland Cavaliers vs Philadelphia 76ers,True,True,227.0
2024-12-23,ORL vs BOS,False,True,9.0
2024-12-23,New Orleans Pelicans vs Denver Nuggets,True,False,-1.0
2024-12-23,OKC vs WAS,False,True,8.0
2024-12-23,MIA vs BKN,False,True,17.0
2024-12-23,NYK vs TOR,False,True,26.0
2024-12-23,ATL vs MIN,False,True,35.0
2024-12-23,CLE vs UTA,False,True,44.0
2024-12-23,MEM vs LAC,False,True,53.0
2024-12-23,CHA vs HOU,False,True,62.0
2024-12-23,CHI vs MIL,False,True,71.0
2024-12-23,DEN vs PHX,False,True,80.0
2024-12-23,DAL vs POR,False,True,89.0
2024-12-23,GSW vs IND,False,True,98.0
2024-12-23,LAL vs DET,False,True,107.0
2024-12-23,PHI vs SAS,False,True,116.0
2024-12-24,New York Knicks vs Toronto Raptors,True,True,125.0
2024-12-24,Chicago Bulls vs Milwaukee Bucks,True,False,115.0
2024-12-24,Oklahoma City Thunder vs Washington Wizards,True,True,124.0
2024-12-24,Dallas Mavericks vs Portland Trail Blazers,True,True,133.0
2024-12-24,Golden State Warriors vs Indiana Pacers,True,False,123.0
2024-12-24,Memphis Grizzlies vs LA Clippers,True,False,113.0
2024-12-24,Los Angeles Lakers vs Detroit Pistons,True,False,103.0
2024-12-24,Miami Heat vs Brooklyn Nets,True,True,112.0
2024-12-24,Philadelphia 76ers vs San Antonio Spurs,True,True,121.0
2024-12-24,Charlotte Hornets vs Houston Rockets,True,False,111.0
2024-12-24,Atlanta Hawks vs Minnesota Timberwolves,True,True,120.0
2024-12-24,Denver Nuggets vs Phoenix Suns,True,True,129.0
2024-12-24,Orlando Magic vs Boston Celtics,True,True,138.0
2024-12-24,Cleveland Cavaliers vs Utah Jazz,True,True,147.0
2024-12-25,GSW vs LAL,False,True,156.0
2024-12-25,Dallas Mavericks vs Minnesota Timberwolves,True,False,146.0
2024-12-25,NYK vs SAS,False,True,155.0
2024-12-25,BOS vs PHI,False,True,164.0
2024-12-25,Boston Celtics vs Philadelphia 76ers,True,False,154.0
2024-12-25,PHX vs DEN,False,True,163.0
2024-12-25,DAL vs MIN,False,True,172.0
2024-12-25,New York Knicks vs San Antonio Spurs,True,True,181.0
2024-12-26,ORL vs MIA,False,True,190.0
2024-12-26,ATL vs CHI,False,True,199.0
2024-12-26,NOP vs HOU,False,True,208.0
2024-12-26,MIL vs BKN,False,True,217.0
2024-12-26,Golden State Warriors vs Los Angeles Lakers,True,False,207.0
2024-12-26,Phoenix Suns vs Denver Nuggets,True,True,216.0
2024-12-26,POR vs UTA,False,True,225.0
2024-12-26,MEM vs TOR,False,True,234.0
2024-12-26,IND vs OKC,False,True,243.0
2024-12-26,WAS vs CHA,False,True,252.0
2024-12-26,SAC vs DET,False,True,261.0
2024-12-27,Memphis Grizzlies vs Toronto Raptors,True,True,270.0
2024-12-27,Indiana Pacers vs Oklahoma City Thunder,True,False,260.0
2024-12-27,HOU vs MIN,False,True,269.0
2024-12-27,Milwaukee Bucks vs Brooklyn Nets,True,False,259.0
2024-12-27,ORL vs NYK,False,True,268.0
2024-12-27,New Orleans Pelicans vs Houston Rockets,True,False,258.0
2024-12-27,Atlanta Hawks vs Chicago Bulls,True,True,267.0
2024-12-27,Portland Trail Blazers vs Utah Jazz,True,True,276.0
2024-12-27,DEN vs CLE,False,True,285.0
2024-12-27,BOS vs IND,False,True,294.0
2024-12-27,Orlando Magic vs Miami Heat,True,False,284.0
2024-12-27,LAC vs GSW,False,True,293.0
2024-12-27,PHX vs DAL,False,True,302.0
2024-12-27,NOP vs MEM,False,True,311.0
2024-12-27,BKN vs SAS,False,True,320.0
2024-12-27,Washington Wizards vs Charlotte Hornets,True,True,329.0
2024-12-27,Sacramento Kings vs Detroit Pistons,True,False,319.0
2024-12-28,Denver Nuggets vs Cleveland Cavaliers,True,False,309.0
2024-12-28,Houston Rockets vs Minnesota Timberwolves,True,False,299.0
2024-12-28,WAS vs NYK,False,True,308.0
2024-12-28,CHA vs OKC,False,True,317.0
2024-12-28,Charlotte Hornets vs Oklahoma City Thunder,True,False,307.0
2024-12-28,LA Clippers vs Golden State Warriors,True,True,316.0
2024-12-28,Phoenix Suns vs Dallas Mavericks,True,False,306.0
2024-12-28,Atlanta Hawks vs Miami Heat,True,True,315.0
2024-12-28,UTA vs PHI,False,True,324.0
2024-12-28,LAL vs SAC,False,True,333.0
2024-12-28,Boston Celtics vs Indiana Pacers,True,True,342.0
2024-12-28,POR vs DAL,False,True,351.0
2024-12-28,ATL vs MIA,False,True,360.0
2024-12-28,Brooklyn Nets vs San Antonio Spurs,True,False,350.0
2024-12-28,New Orleans Pelicans vs Memphis Grizzlies,True,False,340.0
2024-12-28,GSW vs PHX,False,True,349.0
2024-12-28,DEN vs DET,False,True,358.0
2024-12-28,Orlando Magic vs New York Knicks,True,False,348.0
2024-12-28,CHI vs MIL,False,True,357.0
2024-12-29,Los Angeles Lakers vs Sacramento Kings,True,True,366.0
2024-12-29,Denver Nuggets vs Detroit Pistons,True,True,375.0
2024-12-29,Orlando Magic vs Brooklyn Nets,True,True,384.0
2024-12-29,Washington Wizards vs New York Knicks,True,False,374.0
2024-12-29,BOS vs IND,False,True,383.0
2024-12-29,ORL vs BKN,False,True,392.0
2024-12-29,Chicago Bulls vs Milwaukee Bucks,True,True,401.0
2024-12-29,TOR vs ATL,False,True,410.0
2024-12-29,OKC vs MEM,False,True,419.0
2024-12-29,Boston Celtics vs Indiana Pacers,True,False,409.0
2024-12-29,HOU vs MIA,False,True,418.0
2024-12-29,Toronto Raptors vs Atlanta Hawks,True,False,408.0
2024-12-29,Golden State Warriors vs Phoenix Suns,True,True,417.0
2024-12-29,Portland Trail Blazers vs Dallas Mavericks,True,True,426.0
2024-12-29,Utah Jazz vs Philadelphia 76ers,True,False,416.0
2024-12-29,MIN vs SAS,False,True,425.0
2024-12-30,Oklahoma City Thunder vs Memphis Grizzlies,True,True,9.0
2024-12-30,POR vs PHI,False,True,18.0
2024-12-30,UTA vs DEN,False,True,27.0
2024-12-30,NOP vs LAC,False,True,36.0
2024-12-30,Houston Rockets vs Miami Heat,True,False,26.0
2024-12-30,Minnesota Timberwolves vs San Antonio Spurs,True,True,35.0
2024-12-30,CHA vs CHI,False,True,44.0
2024-12-30,GSW vs CLE,False,True,53.0
2024-12-30,WAS vs NYK,False,True,62.0
2024-12-30,SAC vs DAL,False,True,71.0
2024-12-31,Golden State Warriors vs Cleveland Cavaliers,True,False,61.0
2024-12-31,Utah Jazz vs Denver Nuggets,True,False,51.0
2024-12-31,PHX vs MEM,False,True,60.0
2024-12-31,Charlotte Hornets vs Chicago Bulls,True,False,50.0
2024-12-31,BOS vs TOR,False,True,59.0
2024-12-31,OKC vs MIN,False,True,68.0
2024-12-31,IND vs MIL,False,True,77.0
2024-12-31,SAS vs LAC,False,True,86.0
2024-12-31,New Orleans Pelicans vs LA Clippers,True,False,76.0
2024-12-31,Sacramento Kings vs Dallas Mavericks,True,True,85.0
2024-12-31,Boston Celtics vs Toronto Raptors,True,True,94.0
2024-12-31,Indiana Pacers vs Milwaukee Bucks,True,False,84.0
2024-12-31,Portland Trail Blazers vs Philadelphia 76ers,True,False,74.0
2024-12-31,LAL vs CLE,False,True,83.0
2024-12-31,Washington Wizards vs New York Knicks,True,False,73.0
2025-01-01,San Antonio Spurs vs LA Clippers,True,True,82.0
2025-01-01,DET vs ORL,False,True,91.0
2025-01-01,HOU vs DAL,False,True,100.0
2025-01-01,TOR vs BKN,False,True,109.0
2025-01-01,NYK vs UTA,False,True,118.0
2025-01-01,SAC vs PHI,False,True,127.0
2025-01-01,WAS vs CHI,False,True,136.0
2025-01-01,Phoenix Suns vs Memphis Grizzlies,True,False,126.0
2025-01-01,Oklahoma City Thunder vs Minnesota Timberwolves,True,True,135.0
2025-01-01,Los Angeles Lakers vs Cleveland Cavaliers,True,False,125.0
2025-01-01,MIA vs NOP,False,True,134.0
2025-01-01,DEN vs ATL,False,True,143.0
2025-01-02,Sacramento Kings vs Philadelphia 76ers,True,True,152.0
2025-01-02,Denver Nuggets vs Atlanta Hawks,True,True,161.0
2025-01-02,Toronto Raptors vs Brooklyn Nets,True,True,170.0
2025-01-02,Washington Wizards vs Chicago Bulls,True,True,179.0
2025-01-02,LAL vs POR,False,True,188.0
2025-01-02,MIN vs BOS,False,True,197.0
2025-01-02,MIL vs BKN,False,True,206.0
2025-01-02,New York Knicks vs Utah Jazz,True,True,215.0
2025-01-02,OKC vs LAC,False,True,224.0
2025-01-02,GSW vs PHI,False,True,233.0
2025-01-02,MIA vs IND,False,True,242.0
2025-01-02,Houston Rockets vs Dallas Mavericks,True,True,251.0
2025-01-02,Detroit Pistons vs Orlando Magic,True,True,260.0
2025-01-02,Miami Heat vs New Orleans Pelicans,True,True,269.0
2025-01-03,OKC vs NYK,False,True,278.0
2025-01-03,Los Angeles Lakers vs Portland Trail Blazers,True,True,287.0
2025-01-03,Oklahoma City Thunder vs LA Clippers,True,True,296.0
2025-01-03,DET vs CHA,False,True,305.0
2025-01-03,Minnesota Timberwolves vs Boston Celtics,True,False,295.0
2025-01-03,Milwaukee Bucks vs Brooklyn Nets,True,False,285.0
2025-01-03,Golden State Warriors vs Philadelphia 76ers,True,True,294.0
2025-01-03,Miami Heat vs Indiana Pacers,True,False,284.0
2025-01-03,DEN vs SAS,False,True,293.0
2025-01-03,DAL vs CLE,False,True,302.0
2025-01-03,NOP vs WAS,False,True,311.0
2025-01-03,LAL vs ATL,False,True,320.0
2025-01-03,SAC vs MEM,False,True,329.0
2025-01-03,TOR vs ORL,False,True,338.0
2025-01-03,HOU vs BOS,False,True,347.0
2025-01-04,IND vs PHX,False,True,356.0
2025-01-04,New Orleans Pelicans vs Washington Wizards,True,True,365.0
2025-01-04,Oklahoma City Thunder vs New York Knicks,True,True,374.0
2025-01-04,Dallas Mavericks vs Cleveland Cavaliers,True,False,364.0
2025-01-04,Denver Nuggets vs San Antonio Spurs,True,False,354.0
2025-01-04,Sacramento Kings vs Memphis Grizzlies,True,True,363.0
2025-01-04,MIA vs UTA,False,True,372.0
2025-01-04,Brooklyn Nets vs Philadelphia 76ers,True,False,362.0
2025-01-04,Los Angeles Lakers vs Atlanta Hawks,True,True,371.0
2025-01-04,MIL vs POR,False,True,380.0
2025-01-04,Houston Rockets vs Boston Celtics,True,False,370.0
2025-01-04,DET vs MIN,False,True,379.0
2025-01-04,Detroit Pistons vs Charlotte Hornets,True,True,388.0
2025-01-04,LAC vs ATL,False,True,397.0
2025-01-04,SAS vs DEN,False,True,406.0
2025-01-04,CHI vs NYK,False,True,415.0
2025-01-04,GSW vs MEM,False,True,424.0
2025-01-04,BKN vs PHI,False,True,433.0
2025-01-04,Toronto Raptors vs Orlando Magic,True,False,423.0
2025-01-05,ORL vs UTA,False,True,432.0
2025-01-05,Cleveland Cavaliers vs Charlotte Hornets,True,True,441.0
2025-01-05,Oklahoma City Thunder vs Boston Celtics,True,True,450.0
2025-01-05,San Antonio Spurs vs Denver Nuggets,True,False,440.0
2025-01-05,OKC vs BOS,False,True,449.0
2025-01-05,Miami Heat vs Utah Jazz,True,False,439.0
2025-01-05,Golden State Warriors vs Memphis Grizzlies,True,True,448.0
2025-01-05,Orlando Magic vs Utah Jazz,True,False,438.0
2025-01-05,Washington Wizards vs New Orleans Pelicans,True,False,428.0
2025-01-05,CLE vs CHA,False,True,437.0
2025-01-05,LA Clippers vs Atlanta Hawks,True,True,446.0
2025-01-05,GSW vs SAC,False,True,455.0
2025-01-05,Milwaukee Bucks vs Portland Trail Blazers,True,False,445.0
2025-01-05,Detroit Pistons vs Minnesota Timberwolves,True,True,454.0
2025-01-05,HOU vs LAL,False,True,463.0
2025-01-05,Chicago Bulls vs New York Knicks,True,True,472.0
2025-01-05,WAS vs NOP,False,True,481.0
2025-01-05,Indiana Pacers vs Phoenix Suns,True,True,490.0
2025-01-06,PHI vs PHX,False,True,9.0
2025-01-06,Houston Rockets vs Los Angeles Lakers,True,True,18.0
2025-01-06,DET vs POR,False,True,27.0
2025-01-06,MEM vs DAL,False,True,36.0
2025-01-06,CHI vs SAS,False,True,45.0
2025-01-06,BKN vs IND,False,True,54.0
2025-01-06,TOR vs MIL,False,True,63.0
2025-01-06,SAC vs MIA,False,True,72.0
2025-01-06,Golden State Warriors vs Sacramento Kings,True,False,62.0
2025-01-06,NYK vs ORL,False,True,71.0
2025-01-06,MIN vs LAC,False,True,80.0
2025-01-07,Philadelphia 76ers vs Phoenix Suns,True,False,70.0
2025-01-07,Chicago Bulls vs San Antonio Spurs,True,True,79.0
2025-01-07,Sacramento Kings vs Miami Heat,True,True,88.0
