id,date,home_team,away_team,prob_home,prob_away,prob_mc_home,prob_mc_away,odd_home,odd_away,prediction,confidence,home_score,away_score,winner,correct,timestamp,fgm,fga,fg3m,tov,oreb,dreb,fta,ftm,ast,stl,blk,pf,pts,opp_fgm,opp_fga,opp_fg3m,opp_tov,opp_oreb,opp_dreb,opp_fta,opp_ftm,opp_ast,opp_stl,opp_blk,opp_pf,opp_pts,predicted_spread,predicted_total,ci_lower,ci_upper
2025-04-10_LAClippers_HoustonRockets,2025-04-10,LA Clippers,Houston Rockets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,134,117,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-10_DetroitPistons_NewYorkKnicks,2025-04-10,Detroit Pistons,New York Knicks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,115,106,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-10_IndianaPacers_ClevelandCavaliers,2025-04-10,Indiana Pacers,Cleveland Cavaliers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,114,112,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-10_BrooklynNets_AtlantaHawks,2025-04-10,Brooklyn Nets,Atlanta Hawks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,133,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_MilwaukeeBucks_NewOrleansPelicans,2025-04-11,Milwaukee Bucks,New Orleans Pelicans,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,136,111,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_MemphisGrizzlies_MinnesotaTimberwolves,2025-04-11,Memphis Grizzlies,Minnesota Timberwolves,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,125,141,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_DetroitPistons_MilwaukeeBucks,2025-04-11,Detroit Pistons,Milwaukee Bucks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,119,125,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_IndianaPacers_OrlandoMagic,2025-04-11,Indiana Pacers,Orlando Magic,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,115,129,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_Philadelphia76ers_AtlantaHawks,2025-04-11,Philadelphia 76ers,Atlanta Hawks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,110,124,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_BostonCeltics_CharlotteHornets,2025-04-11,Boston Celtics,Charlotte Hornets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,130,94,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-11_NewYorkKnicks_ClevelandCavaliers,2025-04-11,New York Knicks,Cleveland Cavaliers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,102,108,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_ChicagoBulls_WashingtonWizards,2025-04-12,Chicago Bulls,Washington Wizards,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,119,89,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_NewOrleansPelicans_MiamiHeat,2025-04-12,New Orleans Pelicans,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,104,153,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_DallasMavericks_TorontoRaptors,2025-04-12,Dallas Mavericks,Toronto Raptors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,124,102,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_MinnesotaTimberwolves_BrooklynNets,2025-04-12,Minnesota Timberwolves,Brooklyn Nets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,91,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_DenverNuggets_MemphisGrizzlies,2025-04-12,Denver Nuggets,Memphis Grizzlies,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,109,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_UtahJazz_OklahomaCityThunder,2025-04-12,Utah Jazz,Oklahoma City Thunder,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,111,145,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_PhoenixSuns_SanAntonioSpurs,2025-04-12,Phoenix Suns,San Antonio Spurs,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,98,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_PortlandTrailBlazers_GoldenStateWarriors,2025-04-12,Portland Trail Blazers,Golden State Warriors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,86,103,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_SacramentoKings_LAClippers,2025-04-12,Sacramento Kings,LA Clippers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,100,101,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-12_LosAngelesLakers_HoustonRockets,2025-04-12,Los Angeles Lakers,Houston Rockets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,140,109,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_AtlantaHawks_OrlandoMagic,2025-04-13,Atlanta Hawks,Orlando Magic,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,105,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_BostonCeltics_CharlotteHornets,2025-04-13,Boston Celtics,Charlotte Hornets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,93,86,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_BrooklynNets_NewYorkKnicks,2025-04-13,Brooklyn Nets,New York Knicks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,105,113,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_ClevelandCavaliers_IndianaPacers,2025-04-13,Cleveland Cavaliers,Indiana Pacers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,118,126,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_MiamiHeat_WashingtonWizards,2025-04-13,Miami Heat,Washington Wizards,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,118,119,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_Philadelphia76ers_ChicagoBulls,2025-04-13,Philadelphia 76ers,Chicago Bulls,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,102,122,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_MilwaukeeBucks_DetroitPistons,2025-04-13,Milwaukee Bucks,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,140,133,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_HoustonRockets_DenverNuggets,2025-04-13,Houston Rockets,Denver Nuggets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,111,126,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_MemphisGrizzlies_DallasMavericks,2025-04-13,Memphis Grizzlies,Dallas Mavericks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,132,97,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_MinnesotaTimberwolves_UtahJazz,2025-04-13,Minnesota Timberwolves,Utah Jazz,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,116,105,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_NewOrleansPelicans_OklahomaCityThunder,2025-04-13,New Orleans Pelicans,Oklahoma City Thunder,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,100,115,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_SanAntonioSpurs_TorontoRaptors,2025-04-13,San Antonio Spurs,Toronto Raptors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,125,118,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_GoldenStateWarriors_LAClippers,2025-04-13,Golden State Warriors,LA Clippers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,119,124,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_PortlandTrailBlazers_LosAngelesLakers,2025-04-13,Portland Trail Blazers,Los Angeles Lakers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,81,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-13_SacramentoKings_PhoenixSuns,2025-04-13,Sacramento Kings,Phoenix Suns,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,98,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-15_OrlandoMagic_AtlantaHawks,2025-04-15,Orlando Magic,Atlanta Hawks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,120,95,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-16_GoldenStateWarriors_MemphisGrizzlies,2025-04-16,Golden State Warriors,Memphis Grizzlies,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,121,116,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-16_ChicagoBulls_MiamiHeat,2025-04-16,Chicago Bulls,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,90,109,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-17_SacramentoKings_DallasMavericks,2025-04-17,Sacramento Kings,Dallas Mavericks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,106,120,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-18_AtlantaHawks_MiamiHeat,2025-04-18,Atlanta Hawks,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,114,123,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-19_MemphisGrizzlies_DallasMavericks,2025-04-19,Memphis Grizzlies,Dallas Mavericks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,120,106,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-19_IndianaPacers_MilwaukeeBucks,2025-04-19,Indiana Pacers,Milwaukee Bucks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,98,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-19_DenverNuggets_LAClippers,2025-04-19,Denver Nuggets,LA Clippers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,112,110,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-19_NewYorkKnicks_DetroitPistons,2025-04-19,New York Knicks,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,112,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-20_LosAngelesLakers_MinnesotaTimberwolves,2025-04-20,Los Angeles Lakers,Minnesota Timberwolves,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,95,117,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-20_OklahomaCityThunder_MemphisGrizzlies,2025-04-20,Oklahoma City Thunder,Memphis Grizzlies,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,131,80,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-20_BostonCeltics_OrlandoMagic,2025-04-20,Boston Celtics,Orlando Magic,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,103,86,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-20_ClevelandCavaliers_MiamiHeat,2025-04-20,Cleveland Cavaliers,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,121,100,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-21_HoustonRockets_GoldenStateWarriors,2025-04-21,Houston Rockets,Golden State Warriors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,85,95,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-21_NewYorkKnicks_DetroitPistons,2025-04-21,New York Knicks,Detroit Pistons,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,94,100,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-22_DenverNuggets_LAClippers,2025-04-22,Denver Nuggets,LA Clippers,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,102,105,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-22_IndianaPacers_MilwaukeeBucks,2025-04-22,Indiana Pacers,Milwaukee Bucks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,123,115,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-22_OklahomaCityThunder_MemphisGrizzlies,2025-04-22,Oklahoma City Thunder,Memphis Grizzlies,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,118,99,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-23_LosAngelesLakers_MinnesotaTimberwolves,2025-04-23,Los Angeles Lakers,Minnesota Timberwolves,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,94,85,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-23_BostonCeltics_OrlandoMagic,2025-04-23,Boston Celtics,Orlando Magic,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,100,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-23_ClevelandCavaliers_MiamiHeat,2025-04-23,Cleveland Cavaliers,Miami Heat,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,121,112,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-24_HoustonRockets_GoldenStateWarriors,2025-04-24,Houston Rockets,Golden State Warriors,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,109,94,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-24_DetroitPistons_NewYorkKnicks,2025-04-24,Detroit Pistons,New York Knicks,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,116,118,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-25_MemphisGrizzlies_OklahomaCityThunder,2025-04-25,Memphis Grizzlies,Oklahoma City Thunder,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,108,114,AWAY,1.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2025-04-25_LAClippers_DenverNuggets,2025-04-25,LA Clippers,Denver Nuggets,50.0,50.0,0.0,0.0,0.0,0.0,AWAY,N/A,117,83,HOME,0.0,2025-11-25 12:39:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
