mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
8.305277347564697,0.8533131590397465,0.09199085235595703,0.02378504627367034,0.8,0.1,0.05,6,3,500,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.597389571249452,-4.702975443525293,-4.535390924004464,-4.329989303450283,-11.167217453466678,-6.066592539139234,2.586748797606049,929,-0.8080272611680922,-0.9020780614261322,-1.0304485517584778,-1.1258976795025737,-1.1610167302851853,-1.0054936568280923,0.13341294136778303
14.945770502090454,7.467295026361104,0.3534096717834473,0.29448710502965625,0.9,0.0,0.05,8,3,300,0.7,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.655361736814181,-4.733311656665131,-4.687911508395183,-4.483169900438446,-10.780273563791283,-6.068005673220844,2.390544546293192,931,-0.8924666982430678,-0.9465646061078042,-0.9272087338564591,-0.9674295774253359,-1.046773325874547,-0.9560885883014427,0.051623321836548254
13.438048315048217,6.106815781526395,0.277105712890625,0.21527530971740466,0.9,0.0,0.1,6,3,500,0.9,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.9}",-5.444198453283887,-4.677069653393022,-4.561401429719746,-4.422363698852576,-11.235132315171459,-6.068033110084138,2.6077204621442873,932,-0.43662469190555614,-0.6009357381891048,-0.7273194543951623,-0.8243315912836541,-0.8520571185061465,-0.6882537188559248,0.15350340044856972
14.53641872406006,3.0607255165601104,0.3048379421234131,0.1917859231130975,0.9,0.1,0.1,6,3,500,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.9}",-5.444198453283887,-4.677069653393022,-4.561401429719746,-4.422363698852576,-11.235132315171459,-6.068033110084138,2.6077204621442873,932,-0.43662469190555614,-0.6009357381891048,-0.7273194543951623,-0.8243315912836541,-0.8520571185061465,-0.6882537188559248,0.15350340044856972
30.21506838798523,5.641920169923171,0.24953031539916992,0.05463028080606915,0.7,0.1,0.1,8,5,700,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.57669870228924,-4.788127453089023,-4.642794979880122,-4.663576400199408,-10.669126788152273,-6.068064864722013,2.3260882785541788,934,-0.4760235173361642,-0.47070667406929745,-0.49242952341196033,-0.4822133864299728,-0.5477544383154496,-0.4938255079125689,0.02791598473708728
13.901900625228881,1.8921816604586965,0.04023022651672363,0.009419224958330743,0.9,0.5,0.1,8,5,700,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.9}",-5.531470758943237,-4.750798679785453,-4.733258330392719,-4.462216648894052,-10.86289555166636,-6.068127993936365,2.423797916874944,935,-0.4536458641618163,-0.47491432129023886,-0.4693992152689661,-0.4784401902947431,-0.5562693868728004,-0.48653379557771287,0.03588532066916186
12.965746212005616,2.18269491230358,0.17871427536010742,0.037757686119995644,0.7,0.5,0.05,6,3,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.8}",-5.70231629332433,-4.77413353353233,-4.650195886761312,-4.440487427423167,-10.780196108064915,-6.069465849821211,2.394642440995041,936,-0.8334797029966836,-0.9519877272457016,-1.0411385296570914,-1.0814008195766442,-1.1732519396720844,-1.016251743829641,0.11580008498427004
9.057342910766602,1.3411279738708135,0.153639554977417,0.03693423582315452,0.7,0.5,0.1,6,3,300,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.7}",-5.718216436917156,-4.771749140057408,-4.534978664541827,-4.363692466490316,-10.959041057960697,-6.0695355531934805,2.4891646895170236,937,-0.7559006973937318,-0.8811596387316214,-1.0177187791188615,-1.0347054704136596,-1.1173747372182918,-0.9613718645752332,0.12770441692788398
31.621321296691896,14.077141056552136,0.43621101379394533,0.17764381138796148,0.9,0.1,0.05,8,3,500,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.9}",-5.62416124805216,-4.794770905387585,-4.745167984771101,-4.744155841116807,-10.441150023805953,-6.069881200626721,2.2111072565009997,938,-0.4431183901461926,-0.5416826976028308,-0.6410658954698141,-0.6632301729776237,-0.7349620290596842,-0.6048118370512291,0.1017803421330388
13.245996379852295,2.084365021464584,0.15049166679382325,0.03406399967656436,0.7,0.5,0.1,6,5,500,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.9}",-5.739201075773662,-4.656508143481369,-4.579242652339684,-4.473658899844482,-10.901117435705764,-6.069945641428992,2.4583630812867616,939,-0.7124367720478184,-0.8036869667175057,-0.8399405957231795,-0.9111994465909562,-0.9610602731385524,-0.8456648108436025,0.08620384858971696
6.82477126121521,1.1478138853848823,0.13660902976989747,0.029528696270335823,0.7,0.5,0.1,6,5,300,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",-5.79706279150566,-4.638162688177416,-4.469998849773775,-4.421106279225276,-11.023988384353835,-6.070063798607192,2.527667220280588,940,-0.9176868041793068,-1.0150654003811828,-1.042894773218099,-1.0952467436819053,-1.1600237161916918,-1.0461834875304372,0.08106460311101109
17.75670404434204,5.605818419223818,0.11873393058776856,0.021630158198093937,0.8,0.0,0.05,8,3,500,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 500, 'subsample': 0.7}",-5.559126530220901,-4.830971445871834,-4.7144077745231305,-4.59023419657756,-10.657786570599786,-6.070505303558642,2.3182452379132874,941,-0.46249967158495725,-0.6327635790282934,-0.6064270280416532,-0.7186098348476658,-0.7619931348683711,-0.6364586496741882,0.10361949826281051
4.952257347106934,0.8645586827917825,0.08503952026367187,0.04197887988587402,0.7,0.1,0.1,6,5,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.679761543804183,-4.555850157440202,-4.577468266254229,-4.56401943344372,-10.976767414217942,-6.070773363032055,2.4906596599407322,942,-0.883778522085337,-0.9280662309493263,-1.011958530234292,-1.086180140618584,-1.1168552118603734,-1.0053677271495824,0.08917735161584299
19.37328085899353,4.424670015396844,0.22631402015686036,0.16046696916829886,0.8,0.0,0.05,8,5,500,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.8}",-5.541542238722377,-4.873495674965529,-4.653438407846544,-4.572227605262865,-10.714306108725982,-6.071002007104659,2.3465052016792964,943,-0.738557687827519,-0.7837945428648184,-0.789058133029132,-0.7400653043057454,-0.8579763951824332,-0.7818904126419296,0.04352273749153111
6.09275712966919,1.1200801066008947,0.09287509918212891,0.04187866072004269,0.9,0.5,0.05,6,1,300,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.8}",-5.779237563867804,-4.811213517269617,-4.608681289990798,-4.501327414583686,-10.657800375638658,-6.071652032270113,2.3372278834759364,944,-0.8530699744329348,-1.1998748032925937,-1.3152028063064458,-1.354076101710607,-1.4559916269352942,-1.235643062535575,0.2081111066424866
31.634833765029907,12.470964407686582,0.4772191047668457,0.3316825027759518,0.8,0.1,0.05,8,3,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.578955261201226,-4.7666716106959655,-4.664753344333494,-4.610287556585098,-10.739242380732922,-6.071982030709742,2.3599607274017838,945,-0.3255386851646088,-0.43345508130373933,-0.4909216903921964,-0.5742954063868969,-0.5617847776769225,-0.47719912818487276,0.09130734873913728
10.694103288650513,2.884681593688547,0.12400074005126953,0.06499163627898165,0.7,0.1,0.1,6,3,700,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.620982671103072,-4.519292894604865,-4.548035360280647,-4.556585720026861,-11.116049435734748,-6.072189216350039,2.556391956656616,946,-0.39093309745683774,-0.5065508945660444,-0.6171888173636512,-0.6624060080786129,-0.746220452120231,-0.5846598539170754,0.12396410007827666
15.495361185073852,2.0903637011961633,0.1652122974395752,0.02598698816026295,0.7,0.5,0.05,6,1,500,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.794518085331275,-4.862392791067856,-4.574752232401115,-4.4428226103878705,-10.688300597628274,-6.072557263363278,2.3556886599133997,947,-0.5765299654268956,-0.8904765793635194,-0.9592654996063672,-1.0601776949938104,-1.1010924343300723,-0.9175084347441331,0.18590228236001505
18.06207995414734,8.904809589125652,0.20134482383728028,0.13337355943867643,0.9,0.0,0.1,8,5,500,0.9,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.9}",-5.447748473724124,-4.8560324172606535,-4.583946500561523,-4.628519615627184,-10.850495350527424,-6.073348471540181,2.4083278302891267,948,-0.5309352483068194,-0.48406697199208093,-0.5774170046427248,-0.6039372208623714,-0.6260715302048694,-0.5644855952017733,0.05120402375460993
22.88560266494751,4.534587379868616,0.17192602157592773,0.07948783188541013,0.8,0.0,0.05,8,3,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.578955261201226,-4.7666716106959655,-4.612322481131185,-4.669796136933611,-10.739242380732922,-6.073397574138982,2.3591079299392677,949,-0.3255386851646088,-0.43345508130373933,-0.42958626834282887,-0.5336761446187094,-0.5617847776769225,-0.4568081914213618,0.08419839667329998
9.187898015975952,1.2928780751654676,0.2711786270141602,0.11840306284525645,0.9,0.1,0.05,8,5,300,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.78705052612041,-4.706830549814531,-4.6901401436453884,-4.612729365774996,-10.573919030379937,-6.074133923147053,2.2913377518321836,950,-1.013324753661732,-0.9621467551273921,-0.976127178308983,-1.0098160932121887,-1.0106388248115397,-0.9944107210243672,0.021136077710901317
22.25320987701416,4.840246055337439,0.14402871131896972,0.0438107755058607,0.8,0.5,0.05,8,3,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.467768342378108,-4.919245475685228,-4.701484380557179,-4.635129675729648,-10.647211122684299,-6.074167799406892,2.3051846607883273,951,-0.2694051177947076,-0.48280202031816616,-0.5401049961858072,-0.5775321211743907,-0.5949065261045952,-0.4929501563155334,0.11819319604329057
12.986802864074708,5.760227771143289,0.11650962829589843,0.03953999651906782,0.9,0.5,0.05,8,5,300,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.8}",-5.6421686297664975,-4.831939213320707,-4.653272213303293,-4.443062088923081,-10.800608366820962,-6.074210102426908,2.397850941004923,952,-1.1231142153287983,-1.1062519289389057,-1.0647280492999815,-1.009080567813038,-1.0573762513148295,-1.0721102025391107,0.0400284577795266
22.34558219909668,4.506507961257758,0.2803530693054199,0.12110658499293835,0.7,0.0,0.05,8,3,700,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.7}",-5.389600384084068,-5.1615138290240274,-4.590177796353436,-4.716720431557883,-10.513564260953867,-6.074315340394657,2.2385129142077456,953,-0.3411693755086962,-0.4488713851584212,-0.46975859620832155,-0.581440991807273,-0.6241228232167605,-0.49307263437989446,0.10055348174268837
5.0756582736969,1.3868697370067402,0.10007777214050292,0.03140951909251919,0.8,0.5,0.05,6,5,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.689298740039203,-4.754447881699792,-4.601741150186025,-4.467101909072194,-10.864289941793436,-6.075375924558131,2.4325192171250936,954,-1.2282710089788331,-1.3437111036696099,-1.4139900306331419,-1.4473176287916358,-1.528184958999417,-1.3922949462145275,0.10122105473004893
8.947930288314819,1.241946630487288,0.14664530754089355,0.09174848127342669,0.8,0.0,0.1,6,1,500,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.577323253021861,-4.773893176917209,-4.6409372329531,-4.601690244085873,-10.786914929536678,-6.076151767302944,2.3820106816136795,955,-0.20535279446905785,-0.4828217886880631,-0.6359539835178002,-0.7242443481462267,-0.7931984280029424,-0.568314268564818,0.20905128639480858
11.027347135543824,2.726756636416296,0.19906439781188964,0.0828696741685037,0.8,0.1,0.1,6,1,500,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.577323253021861,-4.773893176917209,-4.6409372329531,-4.601690244085873,-10.786914929536678,-6.076151767302944,2.3820106816136795,955,-0.20535279446905785,-0.4828217886880631,-0.6359539835178002,-0.7242443481462267,-0.7931984280029424,-0.568314268564818,0.20905128639480858
8.036999130249024,2.9555788213049317,0.11300907135009766,0.052849993963624206,0.9,0.1,0.01,4,5,700,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.7}",-5.636265736180162,-4.797894089706817,-4.7414894219422115,-4.631795916291032,-10.575465701417949,-6.076582173107634,2.277663485357844,957,-2.611960716435051,-2.9096793243497414,-2.9830065664351477,-3.0520526150779546,-3.1024812132772923,-2.931836087115037,0.1726275560483533
21.29899640083313,8.175760872570347,0.25609164237976073,0.13167872399345365,0.7,0.0,0.05,8,5,500,0.9,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.9}",-5.786990131450937,-4.807148272611579,-4.647906502943165,-4.753697712130631,-10.387243327643308,-6.076597189355924,2.194003784592416,958,-0.7544729425684437,-0.7576049646354457,-0.7240910340732813,-0.7800198010073476,-0.8214538285371539,-0.7675285141643345,0.03231009513700079
12.305999660491944,1.8335554993606398,0.1876767635345459,0.13491936983684585,0.7,0.0,0.1,6,3,700,0.9,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.9}",-5.731711309621106,-4.758523122479453,-4.44239237381939,-4.537903061247622,-10.912803727922537,-6.0766667190180215,2.461030848011178,959,-0.3779985370216789,-0.5236243009567261,-0.6049193090415018,-0.6695864407839551,-0.743421702411964,-0.5839100580431651,0.1259045057757368
16.765069437026977,2.4612430514972865,0.09582834243774414,0.0367398691648081,0.8,0.1,0.1,8,5,700,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.9}",-5.714966517838158,-4.5792558726095995,-4.700900607440152,-4.518184222206966,-10.870504598618638,-6.076762363742703,2.436208034436379,960,-0.4184755651505439,-0.4681909426981132,-0.43546457774800296,-0.4978615561255809,-0.5167409478434919,-0.4673467179131466,0.03681444947540551
8.513543605804443,1.3844812026833475,0.13388423919677733,0.059732369739867675,0.7,0.1,0.1,6,1,500,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.9}",-6.068917903831233,-4.732101786647313,-4.412321407031309,-4.509161108520877,-10.661688969632188,-6.076838235132584,2.3688589214855376,961,-0.2939807159560067,-0.5184683907235509,-0.6023002213673238,-0.7313509662373786,-0.8194166176394121,-0.5931033823847344,0.18191174139758073
10.256736707687377,1.8948123548645435,0.15269150733947753,0.0662155967805066,0.7,0.0,0.1,6,1,500,0.9,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.9}",-6.068917903831233,-4.732101786647313,-4.412321407031309,-4.509161108520877,-10.661688969632188,-6.076838235132584,2.3688589214855376,961,-0.2939807159560067,-0.5184683907235509,-0.6023002213673238,-0.7313509662373786,-0.8194166176394121,-0.5931033823847344,0.18191174139758073
11.958126211166382,4.550225558234708,0.16707134246826172,0.10069897743907126,0.7,0.0,0.1,8,5,500,0.7,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.7}",-5.5361590535106515,-4.839511628334655,-4.501197696165912,-4.605125058057901,-10.903030287273346,-6.077004744668493,2.4398370223627404,963,-0.5350366686071668,-0.5649383718287367,-0.508596807893456,-0.6114301194889674,-0.642121450475162,-0.5724246836586978,0.04879952784195752
9.071273946762085,1.4833937842897982,0.12673821449279785,0.05390594777633054,0.8,0.5,0.1,6,1,500,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.790137327714077,-4.856382618800102,-4.665212544565301,-4.323537809794838,-10.749839721078043,-6.077022004390472,2.3864367375777613,964,-0.28561362604518514,-0.46673406141970125,-0.6027026606626497,-0.7028021292420579,-0.8045924522860175,-0.5724889859311223,0.18179547668873353
28.51061878204346,6.6700467074178365,0.21339707374572753,0.06939922182220562,0.7,0.0,0.05,8,5,700,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.638523953755039,-4.641046943089557,-4.757016950589142,-4.548481250070775,-10.800341375806818,-6.077082094662266,2.3934452558230457,965,-0.6218854195469028,-0.560801721149276,-0.6504810463628902,-0.6521946141186202,-0.724768780023977,-0.6420263162403332,0.05296089618481941
15.150328111648559,2.4562398983594567,0.17453885078430176,0.01839238855069572,0.8,0.5,0.1,8,5,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.585792206285345,-4.81705724263757,-4.537485105427554,-4.474145480059499,-10.973934640057346,-6.0776829348934625,2.479836934483128,966,-0.4345889967876476,-0.4656186395279637,-0.4892941588518113,-0.5109276985780407,-0.5446862804834465,-0.48902315484578196,0.03765399032188776
6.593860006332397,0.9938369597281314,0.1297825336456299,0.07390884127809416,0.9,0.5,0.1,6,1,300,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.817101213466335,-4.796727340672551,-4.50334554038136,-4.454318516844551,-10.81733822536226,-6.077766167345412,2.4202038166768047,967,-0.5351451458511772,-0.7167673142167118,-0.8782505175299959,-0.9813533174705742,-1.0542922790347544,-0.8331617148206426,0.187218593909713
17.556365871429442,3.4156276893744257,0.09222841262817383,0.04521446091556255,0.8,0.1,0.1,8,5,700,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.8}",-5.586522944542943,-4.748425343820196,-4.720366897353405,-4.482350430782334,-10.852963302538745,-6.078125783807525,2.4165619426377885,968,-0.44608226621543967,-0.4187503231254443,-0.49162018179762107,-0.5005519314778942,-0.5341083180630949,-0.4782226041358988,0.04091762578187555
8.392748498916626,1.895393061395127,0.11474485397338867,0.029138923642064097,0.8,0.1,0.1,8,5,300,0.7,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.7}",-5.709056339159846,-4.824722613485543,-4.6902684402008585,-4.442021408815258,-10.727679238938013,-6.078749608119903,2.3634112075874367,969,-0.7272701771704705,-0.7709575862283223,-0.7672670906646386,-0.7651444062253803,-0.8528469785370909,-0.7766972477651806,0.04122415925001068
13.132565259933472,3.4306527956038355,0.2462696075439453,0.24385713466390252,0.9,0.5,0.1,6,1,500,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'subsample': 0.8}",-5.530892611549094,-4.775321169267049,-4.658339230767215,-4.319363711270243,-11.110380218576186,-6.078859388285958,2.5467384592002733,970,-0.2299736032119164,-0.4693282822286505,-0.6607440251673652,-0.7068484968815385,-0.7996220559055947,-0.573303292679013,0.20267533856872144
5.6065901756286625,0.6267280405889871,0.08811569213867188,0.02081763531556327,0.7,0.0,0.05,6,5,300,0.9,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.9}",-5.80358211780851,-4.894736323176696,-4.594315139449327,-4.554727145882373,-10.54948100980923,-6.079368347225228,2.2799663206147907,971,-1.2771852409774131,-1.2906993407641214,-1.397057593985571,-1.4594256142883375,-1.5140990470349132,-1.3876933674100713,0.09255429437430937
30.503773880004882,7.264252321961845,0.2910007953643799,0.2388265260422386,0.9,0.5,0.05,8,1,700,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 700, 'subsample': 0.8}",-5.658085341764734,-4.841609763355708,-4.606518189507078,-4.564260132133829,-10.73226687615422,-6.080548060583114,2.358975368038076,972,-0.0834155254311614,-0.1991177731017184,-0.34149349020475156,-0.37643234586176827,-0.3881266754289845,-0.2777171620056768,0.11826525958901063
11.07292718887329,3.083551402251683,0.2000433921813965,0.1023508557211086,0.7,0.0,0.1,6,3,700,0.8,"{'colsample_bytree': 0.7, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 700, 'subsample': 0.8}",-5.620982671103072,-4.519292894604865,-4.59050274049045,-4.556585720026861,-11.116049435734748,-6.080682692391999,2.55137956095877,973,-0.39093309745683774,-0.5065508945660444,-0.6012367287665759,-0.6624060080786129,-0.746220452120231,-0.5814694361976604,0.12328929883151296
17.40861372947693,8.23658092009546,0.13953819274902343,0.094768104632669,0.9,0.1,0.1,8,5,500,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.9}",-5.5544454834977,-4.839181164045208,-4.603176832421134,-4.539415250147876,-10.869281651040234,-6.08110007623043,2.42105182329511,974,-0.49106909534433385,-0.5238519454136951,-0.5405567203436942,-0.5622406364629063,-0.6012258550499734,-0.5437888505229206,0.036950716719261596
7.14490122795105,1.777395824400289,0.21321320533752441,0.17193354909264139,0.8,0.1,0.1,6,1,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.933222449080357,-4.554812560639206,-4.621914692280638,-4.429620044416939,-10.86730526863898,-6.081375003011224,2.4542122735813807,975,-0.48738853404155147,-0.7296696764453917,-0.8275319004676344,-0.9813238776837246,-1.0820669891377628,-0.821596195555213,0.20665838733066508
5.783144521713257,1.1535995902633966,0.20241131782531738,0.2324500745086939,0.8,0.0,0.1,6,1,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 300, 'subsample': 0.9}",-5.933222449080357,-4.554812560639206,-4.621914692280638,-4.429620044416939,-10.86730526863898,-6.081375003011224,2.4542122735813807,975,-0.48738853404155147,-0.7296696764453917,-0.8275319004676344,-0.9813238776837246,-1.0820669891377628,-0.821596195555213,0.20665838733066508
4.768043899536133,0.6544356416530308,0.06442475318908691,0.018507326540240336,0.8,0.5,0.05,6,3,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 300, 'subsample': 0.9}",-5.9180771098379665,-4.815966501955362,-4.587182752015049,-4.466723435761913,-10.620380418905349,-6.081666043695128,2.326809179327335,977,-1.1541088406201248,-1.2566660671076422,-1.3318823305251861,-1.4203153540726337,-1.4466415863731867,-1.3219228357397548,0.10747560539038375
7.214869642257691,1.2713131512516065,0.09124112129211426,0.024745539296098476,0.7,0.1,0.05,6,5,500,0.9,"{'colsample_bytree': 0.7, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'subsample': 0.9}",-5.727917444026694,-4.6556587228777655,-4.503649440723539,-4.418707041556343,-11.106173071982685,-6.082421144233406,2.5557727606055844,978,-0.9434020842824663,-1.0619393520155667,-1.0921988033201657,-1.147859134913608,-1.2173760737443238,-1.0925550896552259,0.09145806124537241
5.2688316822052,2.7637469992651504,0.2145847797393799,0.022977129699746048,0.9,0.0,0.01,4,5,700,0.7,"{'colsample_bytree': 0.9, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 700, 'subsample': 0.7}",-5.618983283013961,-4.786632003645036,-4.768241329883404,-4.625151782401449,-10.616550921944645,-6.083111864177698,2.2935944358632843,979,-2.6169876598067336,-2.86970311476688,-2.9848667101272155,-3.0372576089257572,-3.0903158652701754,-2.919826191779353,0.16811343481322855
